Logo,Name,Address,Phone,Board or Medium,Overview,Image,Reviews
https://c.urbanpro.com/assets/new-ui/institute-100X100-ae57a720944cb2ea51222c07b965773b.png,"FrobelDaySchool,Kolkata–UrbanPro","Address:#11CircusRow,SaltLake,CircusAvenueKolkata-700017Locality:CircusAvenue(FindmoreCircusAvenueschools)Landmark:NearAngloAdultNightHighSchool",Phone:+91-33-22475201,,OverviewDetailsAdditional Details:Matriculation Schools,[],[]
https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/logo/9515-medium.png,"BambinoNurserySchool,Pune–UrbanPro","Address:SiddharthComplexNagarRoad,NearParkOrnateHotelPune-411006Locality:PuneNagarRoad(FindmorePuneNagarRoadschools)Landmark:OppWadiaStudFarm",Phone:9921229096,,"OverviewBambino has been dealing with children for the last 23 years. Paying attention to the all round development of the child through the playway method, in a loving nurturing environment.Admissions are Open!10am to 1 pmDetailsSchool days:                        Mon to FriSchool timings:10 am to 1 pmYear Established:1988Admission Details:Admissions are now OPEN10 am to 1 pm",[],[]
https://c.urbanpro.com/assets/new-ui/institute-100X100-ae57a720944cb2ea51222c07b965773b.png,"ShreeShikshayatan,Kolkata–UrbanPro","Address:#11LordSinhaRoad,CircusAvenueKolkata-700017Locality:CircusAvenue(FindmoreCircusAvenueschools)","Phone:+91-33-22827752, +91-33-22420246",State,OverviewDetails,[],[]
https://c.urbanpro.com/assets/new-ui/institute-100X100-ae57a720944cb2ea51222c07b965773b.png,"ParkChildren'sCentre,Kolkata–UrbanPro","Address:#4,VictoriaTerraceParkCircus,CircusAvenueKolkata-700017Locality:CircusAvenue(FindmoreCircusAvenueschools)Landmark:NearNilratanSircarMedicalCollege&amp;Hospital",Phone:+91-33-22837468,,OverviewDetails,[],[]
https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/logo/7493-medium.bmp,"Kidzee-PaudRd,Pune–UrbanPro","Address:12MadhaubaugSoc,ShivtirthNagar,PaudRd,Kothrud,PuneLocality:Kothrud(FindmoreKothrudschools)",,,"OverviewKidzee is the largest chain of the pre-school in Asia. With 600 + pre-school Kidzee has reached out to 200000 parents & has been a defining body child development. Kidzee is present across 275 cities in India. It houses PG nursery & KG program for the age group beginning 1.5 years to 5 years. Zee Learn run India's No. 1 chain of pre-school, Kidzee with 623 operational pre-school in more than 275 cities. Kidzee is a pioneer in organized and standardized pre-school in the country.DetailsSchool days:                        Monday - SaturdaySchool timings:10:00 am - 5:00 pmExtra-curricular Activities:* Dance* Music* Number Work* GK* ArtAdditional Details:Kidzee organizes Seminar and Workshops for teachers. These seminars and workshops are conducted by professionals on topics from Early Childhood Education and Child Development.Every workshop is designed to give teachers powerful, effective, practical techniques/strategies which are easy to learn and even easier to use with children.A question and answer session after every Workshop/Seminar ensures clearer understanding of the concepts and better interactions with the trainers. Teachers are given time to assimilate and internalize the concepts, practice the skills in the workshop, and brainstorm, to gain more confidence in their learnings.Admission Details:PLAYGROUP- 1.6 to 2.6 YrsNURSERY - 2.6 to 3.6 YrsJUNIOR KG - 3.6 to 4.6 YrsSENIOR KG - 4.6 to 5.6 Yrs",[],['I am interested in teaching job as my career is in Music and qualification is MA(Music-Vocal) BEd is in marathi and geography and applied for Phd in music and having 3 years teaching experience']
https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/logo/8345-medium.jpg,"PrahalathCreche&PlaySchool,Chennai–UrbanPro","Address:#2,PlotNo.2,2ndMainRoad,Vijayanagar,VelacheryChennai-600042Locality:Velacheri(FindmoreVelacherischools)Landmark:NearC.V.PillaiHospital",Phone:+91-44-22592321                                                                            +91-9841349404,,OverviewPrahalath Creche & Playschool is here in this field since from 2002 who was the first person to start it in Velachery and we deal with Playschools and Creche.DetailsSchool days:                        Monday - SaturdaySchool timings:7:30 am - 7:30 pmAdditional Details:* Playschool* Creche,"['https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/photo/51255-large.jpg', 'https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/photo/51254-large.jpg', 'https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/photo/51253-large.jpg', 'https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/photo/51257-large.jpg', 'https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/photo/51258-large.jpg', 'https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/photo/51256-large.jpg', 'https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/photo/51252-large.jpg']",[]
https://c.urbanpro.com/assets/new-ui/institute-100X100-ae57a720944cb2ea51222c07b965773b.png,"AbacusMontessoriSchool,Chennai–UrbanPro","Address:2ThirumalaiNagarAnnexeIIIMainRoad,,PerungudiChennai-600096Locality:Perungudi(FindmorePerungudischools)",Phone:044-24960904                                                                            044-24963823,ICSE,OverviewDetails,['https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/photo/174-large.jpg'],[]
https://c.urbanpro.com/assets/new-ui/institute-100X100-ae57a720944cb2ea51222c07b965773b.png,"CarmelSchool,Kolkata–UrbanPro","Address:#19DeshapriyaParkRoad,CircusAvenueKolkata-700017Locality:CircusAvenue(FindmoreCircusAvenueschools)Landmark:NearLakeMarket",Phone:+91-33-24642583,State,OverviewDetails,[],[]
https://c.urbanpro.com/assets/new-ui/institute-100X100-ae57a720944cb2ea51222c07b965773b.png,"LaMartiniereGirlsSchool,Kolkata–UrbanPro","Address:#14SarojiniNaiduSarhani,CircusAvenueKolkata-700017Locality:CircusAvenue(FindmoreCircusAvenueschools)Landmark:NearStateBankofIndia","Phone:+91-33-22815060, +91-33-22903841",ICSE,OverviewDetails,[],[]
https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/logo/9208-medium.bmp,"HelloKids-FunSpot,JhambulkarChowk,Pune–UrbanPro","Address:JyotiHeritageAppartment,JhambulkarChowk,Wanwori,Pune-411040Locality:Wanowrie(FindmoreWanowrieschools)Landmark:BehindSaiSagarHotel,","Phone:+91-9049525528, +91-9970944970, +91-992240308",,"OverviewHello Kids is a place where children can grow and develop while reading, listening and playing. Here they move from dependence to independence from shaky coordination to refined skills, from body language to verbal communication, from self-absorption to growing social awareness.Some call it pre-school, some call it fun-school, we call it Hello Kids; the chain of pre-schools that believes in enlightening children by entertaining them. Hello Kids looks nothing like a pre-school, but rather like a Kids heaven.Hello Kids caters to the age group of 1 1/2 to 51/2 years old kids and offers the best of Montessori, play way, gurukul and thereby combines the best methods from all round the world. At Hello Kids, we believe in bringing up children who are all rounders, who can use their 5 senses effectively by enjoying and gaining new knowledge. Hello Kidsensures all round development of the child and expose him to many aspects of life.DetailsExtra-curricular Activities:* Exercises, Yoga & Meditation* Computer basics for 3+ yrs.* Regular tips for parents.* Celebrations (B'days/Festivals).* Excursions / picnics.Infrastructure:* Researched Curriculum.* Children friendly environment.* Creative play-way methods.* Regular health check-ups.* Trained, experienced, friendly faculty.* Hygienic environment.* Library* Stage exposure* Educated maids (Ayas)",[],['Wonderful setup. The teachers are highly dedicated and take personal care. The presence of a child psychologist as a teacher is very beneficial.']
https://c.urbanpro.com/assets/new-ui/institute-100X100-ae57a720944cb2ea51222c07b965773b.png,"AsthaEducationalAcademy,Kolkata–UrbanPro","Address:#6A1stFloor,CircusAvenueKolkata-700017Locality:CircusAvenue(FindmoreCircusAvenueschools)","Phone:+91-33-22871387, +91-33-32927182",State,OverviewDetails,[],[]
https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/logo/7494-medium.bmp,"LittleEinsteins'Kidzee,Pune–UrbanPro","Address:#31,SagarCo-operativeHousingSociety,BaudhanPune-411021Locality:Bavdhan(FindmoreBavdhanschools)Landmark:OppositeBankofMaharashtra","Phone:+91-9561748551,+91-8149149987",,"Overviewithin almost a decade of its existence, Kidzee has nurtured more than 1,00,000 children throughout India. Being a pioneer and a leader in ECCE (Early Childhood Care & Education), Kidzee has set unparalleled standards in the CDE (Child Development & Education) space.With over 750 centers in more than 315 cities, Kidzee is the largest preschool chain in Asia.DetailsSchool days:                        Monday - SaturdaySchool timings:9:00 am - 1:00 pmExtra-curricular Activities:* Dance* SportsAdmission Details:Admissions to the Kidzee programs open throughout the yearFees:Payment Type: Cheque",[],[]
https://c.urbanpro.com/assets/new-ui/institute-100X100-ae57a720944cb2ea51222c07b965773b.png,"TheTelegraphinSchool,Kolkata–UrbanPro","Address:#125/1ParkStreet,CircusAvenueKolkata-700017Locality:CircusAvenue(FindmoreCircusAvenueschools)",Phone:+91-33-23436447,State,OverviewDetails,[],[]
https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/logo/9546-medium.jpg,"LeapbridgeInternationalPre-School,Pune–UrbanPro","Address:BungalowD1,JupiterPark,CentralAvenue,Pune-411006Locality:KalyaniNagar(FindmoreKalyaniNagarschools)Landmark:BigBazar",Phone:9823326622                                                                            26657070,IGCSE,"OverviewLeapbridge Education is an initiative from the Navneet Group to disseminate knowledge through classroom teaching methods. With this new initiative, Navneet has forayed into education (schools), and to start with, we have launched a chain of pre-schools under the name - Leapbridge.Our primary objective at Leapbridge is to provide age appropriate knowledge, which will enhance the development of the child in a nurturing environment. This would enable the child’s emotional, physical and academic skills whilst simultaneously creating a positive attitude towards learning. The most important goal we provide for students is an opportunity to succeed.We have incorporated the right processes and evaluation metrics to assess the child’s development pattern. Detailed progress report help parents to give them a fair idea of their child’s interests and progress. In addition to this, regular parent education programs are carried out, knowing the fact that parents influence their child the most.All in all, your child’s first school experience at Leapbridge will be positive and wholesome. Good values and morals that we inculcate, inspires a lifelong love for learning. A child stepping out from a Leapbridge school will be ready for life. The question is, are you ready to take the leap?DetailsSchool timings:9 am to 1 pm (Preschool)Year Established:2009Additional Details:1) Childcare Timings – 9 am to 7 pm (Daycare)2) Ranked No. 1 Preschool in Pune by Education World Pre-school Ranking 2014","['https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/photo/25284-large.jpg', 'https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/photo/25283-large.jpg', 'https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/photo/30079-large.jpg']",[]
https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/logo/12158-medium.jpg,"SMARTKiDZ,Pune–UrbanPro","Address:SmartKidzHariomBunglow,BehindMankarclinic,KaspateVasti,,Wakad,Pune-411057Pune-411057Locality:Wakad(FindmoreWakadschools)Landmark:NearMAnkarClinic",Phone:9552154900,"PlaySchool,Nursery,Jr.Smart,Sr.Smart","OverviewSMARTKiDZ is rapidly growing chain of Play Schools in India now in Pune. Being inspired by Waldorf and Montessori Methodology, we have designed our course Curriculum and Syllabus which caters to the psychology and overall development of the child.At SMARTKiDZ child enjoy the fun filled education spread across MIND ROOM, BALL ROOM, ACTIVITY ROOM, DINING ROOM, SPLASH POOL, SAND PIT, DOLL ROOM and PLAY AREA. We ensure good child to teacher ratio, enough space for each activity, secure and hygenic environment.Call us at 9552154900 or visit www.smartkidzindia.com to know how your child gets Smart advantage.SmartKidzHariom Bunglow,Behind Mankar clinic,KaspateVasti, Wakad,Pune-411057DetailsYear Established:2011","['https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/photo/2835-large.jpg', 'https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/photo/1887-large.jpg', 'https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/photo/1886-large.jpg']","['very good school , having good concepts ,  activities & play area .']"
https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/logo/8315-medium.bmp,"Arise'n'ShineInternationalPre-school,Chennai–UrbanPro","Address:New#9/Old#23,XBlock,5thStreet,AnnaNagarChennai-600040Locality:AnnaNagar(FindmoreAnnaNagarschools)Landmark:BehindAyappanTemple",Phone:+91-44-42171169                                                                            +91-9840570309,,"OverviewEstablished in 2003 to provide a unified program with Indian and Western system for Asian and American children in North America to prepare them to meet global standards and expectations. This year we launched our first international school in India. The activities at Arise 'n' Shine were carefully researched and designed by parents and teachers with practical approach for child development from real life problem solving, creative thinking and exploration. Our philosophy is based upon the following set of principles in child development. Children must have some control over the direction of their learning. Children must be able to learn through experiences of touching, moving, listening, seeing, and hearing. Children have a relationship with other children and with material items in the world that children must be allowed to explore and Children must have endless ways and opportunities to express themselves.DetailsSchool days:                        Monday - FridaySchool timings:9:00 am – 11:30 am / 12:00 pm – 2:30 pmExtra-curricular Activities:* Language Development - Rhymes* Listening Skills* Math – Block - Science* Self Help - Socialization Arts* Art - Music - Dance - Free PlayAdditional Details:* International Preschool* Play & Learn* International Standard* Sister School Relationship* Collaboration with International Schools* Play Group* Pre School* Kindergarten* Club 101 - Creative After School Program* Multi-Cultural Program","['https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/photo/580-large.bmp', 'https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/photo/578-large.bmp', 'https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/photo/579-large.bmp']",['am shalini.....i have finished B.E in 2010....and also am doing as a software testing engineer....am looking for home tutor job in anna nagar shanthi colony....']
https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/logo/10689-medium.jpg,"GulmoharDaysCenterforChildren,Pune–UrbanPro","Address:No1,MorningGlory,RoadNo13,Pune-411006Locality:KalyaniNagar(FindmoreKalyaniNagarschools)Landmark:OppositeJoggersPark,Kalyaninagar",Phone:9890530248,MariaMontessori,"OverviewGULMOHAR DAYS PRE-SCHOOL PROGRAMMEGulmohar Days is pleased to announce the launch of its pre-school programme for the academic session starting June 2011.Our pre-school programme is based on Montessori methodology and addresses the developmental needs of the following ages:AGE GROUP2 TO 3 Years   Montessori Toddler programme3 to 4 years     Montessori Year 1 (equivalent to Nursery)4 to 5 years     Montessori Year 2 (equivalent to Lower KG)5 to 6 years     Montessori Year 3 (equivalent to Upper KG)ADMISSIONS OPEN ONLY for ‘Montessori Toddler’ and “montessori Year 1” programmeNew Academic Session starts June 9th 2011We are very proud to bring you yet another programme that stands apart in terms of content, methods, focus and course structure.For any further inquiries on the methodology, fee structure, curriculum and school timings please feel free to visit us or call us on 9890530248. send us an email on gulmohardays@gmail.comDetailsSchool days:                        Monday to Saturday",[],"['They are not taking good care of kids.My son was going to Gulmohar Days.', 'I got totally deceived by looking at the facilities and the cleanliness.', 'You cannot trust the gulmohar days people.', ""Gulmohar days resembles hygienic, disciplined and colorful atmosphere.  They always keep on introducing new and innovative teaching approaches and activities. I feel very secure and content seeing my child is turning into a wonderful person.I'm glad we chose Gulmohar  days as our child's very first schooling experience.""]"
https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/logo/7211-medium.bmp,"HPSKids,Hyderabad–UrbanPro","Address:#303,AALTO'SA&MTradeCentre,HimayathNagarHyderabad-500029Locality:Himayatnagar(FindmoreHimayatnagarschools)Landmark:OppositeMineravaCoffeeShop",Phone:+91-40-66737373                                                                            +91-9989737373,,"OverviewHPS strongly believes that, in each & every child lies a genius whose versatility is waiting to be unleashed. Every child is gifted with an innate aptitude towards a chosen area, which needs to be identified, addressed, nurtured, groomed and harnessed. The school rightly adapts the Play Way method of Education to enrich, enlighten & empower children with knowledge on all contemporary fronts. The ultimate aim of HPS is to mould today's young generation into responsible & successful denizens of tomorrow with all round accomplishments to their credit. The institution aims to set a brand new trend in grooming tender minds to tackle the tough challenges posed by an increasingly tentative tomorrow. HPS, an academic institution with a global perspective is all set to positively impact the way primary education is imparted. The academic hub adopts unique, student friendly teaching methodologies to facilitate interactive learning that's vital in broadening the children's knowledge horizons on various fronts and enriching their intellect spectrum.HPS is a  unit of Hyderabad Public Play School Pvt.Ltd.DetailsSchool days:                        Monday - FridaySchool timings:9:00 am - 12:00 pmExtra-curricular Activities:* Physiological & Social Development* Communication Skills* Numerical Ability* General Knowledge* Creativity* Drills & Physical Exercises* Preprimary EducationAdditional Details:A whole new approachHPS takes great pride in adapting a whole new approach in shaping up tomorrow’s denizens with a sense of responsibility & accountability :* Adapting modern teaching methods to impart education & all-round development* Special emphasis on inculcating traditional values* Acclaimed Play Way system of Education with stress on Interactive learning* Limited class strength to facilitate personal attention* Provision of learning material & aids pertaining to the highest order* Conducting special visits and tours to expose the children to unknown yet invaluable experiences* Imbibing a sense of discipline & responsibility in every child through gentle yet firm methodologies",['https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/photo/354-large.jpg'],[]
https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/logo/9449-medium.bmp,"Kidzee-Baner,Pune–UrbanPro","Address:Houseno.1,RichmondPark,BalewadiPhata,BanerRoad,Baner,Pune,Kidzee-BanerPuneLocality:Baner(FindmoreBanerschools)Landmark:Opp.OrchidSchool,NearCentralBankOfIndia",Phone:+91-9372277077,,"OverviewKidzee is the largest chain of the pre-school in Asia. With 600 + pre-school Kidzee has reached out to 200000 parents & has been a defining body child development. Kidzee is present across 275 cities in India. It houses PG nursery & KG program for the age group beginning 1.5 years to 5 years. Zee Learn run India's No. 1 chain of pre-school, Kidzee with 623 operational pre-school in more than 275 cities. Kidzee is a pioneer in organized and standardized pre-school in the country.DetailsSchool days:                        Monday - SaturdaySchool timings:10:00 am - 5:00 pmExtra-curricular Activities:* Dance* Music* Number Work* GK* ArtAdditional Details:KIDZEE ADVANTAGES:• Early Childhood Development• Grow as an individual• Self-reliance• Learning how to learn• Preschool to School• Peer interactionAdmission Details:Playgroup - 1.6 to 2.6 YrsNursery - 2.6 to 3.6 YrsJunior KG - 3.6 to 4.6 YrsSenior KG - 4.6 to 5.6 Yrs",['https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/photo/21801-large.jpg'],[]
https://c.urbanpro.com/assets/new-ui/institute-100X100-ae57a720944cb2ea51222c07b965773b.png,"ShreeKrishnaHighSchool,Hyderabad–UrbanPro","Address:#3-2-491Kachiguda,HimayatNagarEast,HimayathNagarHyderabad-500029Locality:Himayatnagar(FindmoreHimayatnagarschools)",Phone:+91-40-24740540,StateBoard,"OverviewShree Krishna High School Himayath Nagar-The Faculty, for the above mentioned courses are well qualified, experienced and dedicated. we want to made in providing quality education is really awesome. one of the best not only in Chittoor but also throughout the continent of IndiaDetails",[],[]
https://c.urbanpro.com/assets/new-ui/institute-100X100-ae57a720944cb2ea51222c07b965773b.png,"OurLadyQueenofTheMissionSchool,Kolkata–UrbanPro","Address:#34SyedAmirAliAvenue,SaltLake,CircusAvenueKolkata-700017Locality:CircusAvenue(FindmoreCircusAvenueschools)Landmark:NearAllahabadBank",Phone:033-23598969,,OverviewDetailsAdditional Details:Matriculation Schools,[],[]
https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/logo/9353-medium.bmp,"Kidzee-VimanNagar,Pune–UrbanPro","Address:RowHouse#6,PillarHomes,NearSrikrishnaHotel,VimanNagar,Pune-411014Locality:VimanNagar(FindmoreVimanNagarschools)Landmark:Opp.HeroHondaServiceStation",Phone:+91- 9822038755  -  9158006144,,"OverviewKidzee is the largest chain of the pre-school in Asia. With 600 + pre-school Kidzee has reached out to 200000 parents & has been a defining body child development. Kidzee is present across 275 cities in India. It houses PG nursery & KG program for the age group beginning 1.5 years to 5 years. Zee Learn run India's No. 1 chain of pre-school, Kidzee with 623 operational pre-school in more than 275 cities. Kidzee is a pioneer in organized and standardized pre-school in the country.DetailsSchool days:                        Monday - SaturdaySchool timings:10:00 am - 5:00 pmExtra-curricular Activities:* Dance* Music* Number Work* GK* ArtAdditional Details:Kidzee organizes Seminar and Workshops for teachers. These seminars and workshops are conducted by professionals on topics from Early Childhood Education and Child Development.Every workshop is designed to give teachers powerful, effective, practical techniques/strategies which are easy to learn and even easier to use with children.A question and answer session after every Workshop/Seminar ensures clearer understanding of the concepts and better interactions with the trainers. Teachers are given time to assimilate and internalize the concepts, practice the skills in the workshop, and brainstorm, to gain more confidence in their learnings.Admission Details:PLAYGROUP- 1.6 to 2.6 YrsNURSERY - 2.6 to 3.6 YrsJUNIOR KG - 3.6 to 4.6 YrsSENIOR KG - 4.6 to 5.6 Yrs",[],[]
https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/logo/6591-medium.bmp,"LaMartiniere,Kolkata–UrbanPro","Address:#11U.N.BrahmachariSarani,ParkCircus,CircusAvenueKolkata-700017Locality:CircusAvenue(FindmoreCircusAvenueschools)Landmark:NearBelleVueNursingHome",Phone:+91-33-22890112,State,"OverviewDetailsExtra-curricular Activities:* School Clubs* Sports* Music* BandInfrastructure:1. Play Ground2. Basketball Court3. GardenAdmission Details:The format for admission into the Lower Nursery is posted on the School Notice Board/Website in the last week of November/first week of December. Applications for the admission to the Lower Nursery, along with relevant documents, are required to be dropped into the specially marked letter box provided by the school",['https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/photo/671-large.bmp'],[]
https://c.urbanpro.com/assets/new-ui/institute-100X100-ae57a720944cb2ea51222c07b965773b.png,"GautamiVidyaViharaUpperPrimarySchool,Hyderabad–UrbanPro","Address:#3-6-653HimayatNagarEast,HimayathNagarHyderabad-500029Locality:Himayatnagar(FindmoreHimayatnagarschools)Landmark:OppositeTeluguAcademyLane",Phone:+91-40-23225663,StateBoard,"OverviewThe Vision Of Our School Team Is To Train The Students To Become Useful Citizen Of Their Motherland As Well As To Form In Them Habits Of Pity, Discipline, Self Efficiency And Virtue.DetailsExtra-curricular Activities:Dance, Music, Karate And Yoga",[],[]
https://c.urbanpro.com/assets/new-ui/institute-100X100-ae57a720944cb2ea51222c07b965773b.png,"MedhasAcademy&School,Hyderabad–UrbanPro","Address:#1-2-288/34IndiraParkX,Domalguda,HimayathNagarHyderabad-500029Locality:Himayatnagar(FindmoreHimayatnagarschools)Landmark:OppositeHyderabadStudyCircle",Phone:+91-40-65216760,AndrapradeshState,"OverviewMedhas Academy & School The school has an arrangement with a reputed private hospital nearby to negate medical crisis. Believes That The Educational Process Must Be Rooted In The Country's Tradition And Culture School. Our Aims And Objectives Academic Distinction, Morals and Ethics. It is Situated in Andhra Pradesh . And It is the best school in our area.Details",[],[]
https://c.urbanpro.com/assets/new-ui/institute-100X100-ae57a720944cb2ea51222c07b965773b.png,"St.Augustine'sDaySchool,Kolkata–UrbanPro","Address:#40-AAJCBoseRoad,CircusAvenueKolkata-700017Locality:CircusAvenue(FindmoreCircusAvenueschools)",Phone:+91-33-22299995,ICSE,OverviewDetailsYear Established:1970Extra-curricular Activities:* Basket Ball* CricketInfrastructure:* Computer* Science Lab* Library,[],[]
https://c.urbanpro.com/assets/new-ui/institute-100X100-ae57a720944cb2ea51222c07b965773b.png,"ShriRamSchool,Delhi–UrbanPro","Address:HamiltonCourtComplex,DLFCityPhase4,GurgaonDelhi-122001Locality:GurgaonHO(FindmoreGurgaonHOschools)",Phone:(0124) 4784300,"IBDiploma,ICSE","OverviewShri Ram School: Established in 1988, The Shri Ram School is a leading institution in Delhi with a focus on well-rounded education. Give you child the advantage of a progressive, child-centred approach to education. The curriculum prepares students for the ICSE and ISC or International Baccalaureate certification, according to their choice. It also has a tie up with National Institute of Open Schooling, giving students the flexibility of open school with access to Shri Rams world-class facilities like labs, libraries, indoor and outdoor sports etc. Student life is active with inter and intra school quiz, debate, creative writing, drama, music and sports competitions.DetailsYear Established:1988",[],[]
https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/logo/7380-medium.bmp,"StrawberryFields,Hyderabad–UrbanPro","Address:#5-9-1047Hyderguda,Gunfoundry,HimayathNagarHyderabad-500029Locality:Himayatnagar(FindmoreHimayatnagarschools)Landmark:AdjacenttoBharatiyaVidyaBhavan",Phone:+91-40-64541103,,"OverviewStrawberry Fields is a Pre-School learning care facility conceptualized by a group of specialist in the area of early childhood education and child psychology. We provide an environment that is interesting to explore, child safe and is filled with people who respond to the child's emotional and intellectual needs as we understand that the child's capacity to learn and thrive totally depends on the interplay between nature (genetic endowment) and nurture (affection, care and stimulation).DetailsSchool days:                        Monday - SaturdaySchool timings:10:00 am - 5:00 pmExtra-curricular Activities:* Dramatic Play Center* Music & Movement Center* Manipulative Games & Puzzle Center* Art AreaInfrastructure:* Day Care* Child Care* Play School* Learning Care* Library Center* Technology Center* Science Discovery* Home Corner* Concept CenterAdditional Details:At Strawberry Fields we create a joyful, warm and safe environment for your child. Also you will find areas specifically designed to encourage growth through play. Your child will discover while under the watchful eye of their teachers/ care providers.","['https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/photo/436-large.jpg', 'https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/photo/435-large.jpg']",[]
https://c.urbanpro.com/assets/new-ui/institute-100X100-ae57a720944cb2ea51222c07b965773b.png,"DwarakaHighSchool,Hyderabad–UrbanPro","Address:1-2-412/8,GaganMahalColony,DomalgudaHyderabad-500029Locality:Domalguda(FindmoreDomalgudaschools)","Phone:(040) 23220278 , (040) 23221683",Matriculation,OverviewDetails,[],[]
https://c.urbanpro.com/assets/new-ui/institute-100X100-ae57a720944cb2ea51222c07b965773b.png,"RockwoodsHightSchool,Hyderabad–UrbanPro","Address:ArvindNagarColony,DomalgudaHyderabad-500020Locality:Domalguda(FindmoreDomalgudaschools)",Phone:(040) 27638926,STATEBOARD,OverviewDetails,[],[]
https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/logo/7371-medium.bmp,"SmilesThePreschool,Hyderabad–UrbanPro","Address:#100StreetNo.7,NewGHMC,HimayathNagarHyderabad-500029Locality:Himayatnagar(FindmoreHimayatnagarschools)Landmark:OppositeMinervaCoffeeShop",Phone:+91-40-66665432                                                                            +91-9246505432,,"OverviewSmiles is a child friendly, safe, hygienic, purposefully built, and beautifully equipped pre-school. Inside this beautiful garden is environment made with love and care where children experience the joy of learning.DetailsSchool days:                        Monday - SaturdaySchool timings:9.00am to 7pmExtra-curricular Activities:* Dramatic Play* Science and Art* Celebrates Festivals* Dancing & Singing* Field Trips and PicnicsInfrastructure:*Computer LabAdmission Details:Smiles accommodate children into groups divided according to the knowledge to be attained at the particular age.1 ½ to 2 ½   years – Play group2 ½ to 3 ½ Years _ Nursery.3 ½ to 4 ½ Years _ L.K.G4 ½ to 5 ½ Years _ U.K.G",['https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/photo/439-large.bmp'],[]
https://c.urbanpro.com/assets/new-ui/institute-100X100-ae57a720944cb2ea51222c07b965773b.png,"AshokHallJunior,Kolkata–UrbanPro","Address:#6PalmAvenue,CircusAvenueKolkata-700017Locality:CircusAvenue(FindmoreCircusAvenueschools)Landmark:NearAshokaTowers",Phone:+91-33-22401278                                                                             (033) 2287 1278,State,OverviewDetailsAdditional Details:Contact Person: N.D. Baid,[],[]
https://c.urbanpro.com/assets/new-ui/institute-100X100-ae57a720944cb2ea51222c07b965773b.png,"StAnthony'sHighSchool,Hyderabad–UrbanPro","Address:5-9-47/5Street-8,HimayatNagar,Hyderabad-500029Locality:Himayatnagar(FindmoreHimayatnagarschools)",Phone:(040) 27602341,STATEBOARD,OverviewDetails,['https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/photo/5410-large.jpg'],[]
